State	Time (s)	Phi (rad)	Del (rad)	dPhi (rad/s)	dDel (rad/s)	v_r (m/s)	v (m/s)	u (Nm)	T (Nm)	Heading (rad)	dHeading (rad/s)	Phi_y (rad)	Del_y (rad)	dPhi_y (rad/s)	dDel_y (rad/s)
3	96.008	-0.0068	0.0155	0.001	0	4	0	0	0	-0.1595	-0.0013	-0.0162	0.0155	0.0009	0
3	96.029	-0.011	0.0209	-0.0401	0.1361	4	1.3683	0	-1.5895	-0.1616	0.02	-0.0147	0.0209	-0.041	0.1361
3	96.049	-0.0137	0.0182	-0.0095	-0.0576	4	1.3598	0	-2.4329	-0.1612	0.0272	-0.1256	0.0182	-0.011	-0.0576
3	96.07	-0.0153	0.0188	0.0206	0.0145	4	1.3512	0	-1.2976	-0.1603	0.0366	-0.1511	0.0188	0.0202	0.0145
3	96.092	-0.0155	0.0191	0.0153	0.0145	4	1.3512	0	-0.811	-0.1597	0.0327	0.1047	0.0191	0.0137	0.0145
3	96.112	-0.0152	0.0185	-0.0029	-0.0176	4	1.3683	0	-0.6488	-0.1588	0.0585	0.0386	0.0185	-0.0039	-0.0176
3	96.133	-0.0153	0.017	0.0669	-0.0524	4	1.4111	0	-0.5839	-0.1577	0.0285	-0.118	0.017	0.0695	-0.0524
3	96.154	-0.0132	0.0164	0.0018	-0.0185	4	1.4197	0	-0.9083	-0.1569	0.0623	0.0794	0.0164	-0.0034	-0.0185
3	96.175	-0.0155	0.0164	0.0104	-0.0052	4	1.4966	0	-0.9732	-0.1563	0.0088	-0.2031	0.0164	0.0075	-0.0052
3	96.196	-0.0166	0.017	0.0279	0.0127	4	1.5565	0	-1.1354	-0.1558	0.0105	0.0007	0.017	0.0297	0.0127
3	96.216	-0.014	0.017	0.0546	0.0103	4	1.5308	0	-1.0056	-0.155	0.048	0.1167	0.017	0.0588	0.0103
3	96.237	-0.0132	0.017	0.0485	0.0048	4	1.6335	0	-1.0381	-0.1538	0.0616	0.1246	0.017	0.0461	0.0048
3	96.259	-0.0122	0.017	-0.0083	-0.0045	4	1.7019	0	-0.9407	-0.1513	0.1162	-0.2429	0.017	-0.0061	-0.0045
3	96.279	-0.0114	0.017	-0.013	-0.007	4	1.7019	0	-0.9407	-0.1495	0.1172	0.2508	0.017	-0.0152	-0.007
3	96.3	-0.0107	0.017	-0.0004	0.0076	4	1.7532	0	-1.2976	-0.1479	0.034	-0.0382	0.017	-0.0024	0.0076
3	96.32	-0.0115	0.0179	-0.0655	0.0345	4	1.8216	0	-1.5895	-0.1465	0.0509	-0.4289	0.0179	-0.0676	0.0345
3	96.343	-0.0114	0.0197	-0.0571	0.0724	4	1.9157	0	-1.7517	-0.1456	0.0756	0.0641	0.0197	-0.0551	0.0724
3	96.363	-0.0116	0.0215	0.0482	0.0742	4	1.9499	0	-1.4922	-0.1451	-0.0416	-0.2454	0.0215	0.0512	0.0742
3	96.384	-0.0103	0.0218	0.0113	0.0348	4	1.9499	0	-1.5246	-0.1454	0.0055	0.14	0.0218	0.0101	0.0348
3	96.404	-0.009	0.0212	-0.0003	0.0109	4	2.1038	0	-1.2651	-0.1446	0.0671	0.14	0.0212	0.0047	0.0109
3	96.426	-0.0079	0.0188	0.0369	-0.103	4	2.0696	0	-0.5839	-0.1433	0.1021	0.0608	0.0188	0.0407	-0.103
3	96.446	-0.0078	0.0148	0.104	-0.1606	4	2.138	0	-0.3244	-0.1415	0.0269	-0.0999	0.0148	0.1062	-0.1606
3	96.467	-0.0053	0.0133	0.0322	-0.0979	4	2.1808	0	-0.9083	-0.1404	0.0888	0.2521	0.0133	0.0305	-0.0979
3	96.488	-0.0042	0.0124	0.0361	-0.0542	4	2.1893	0	-0.9732	-0.1384	0.0923	0.1525	0.0124	0.0388	-0.0542
3	96.581	-0.0028	0.0121	0.0258	-0.03	4	2.2235	0	-1.1029	-0.1361	0.0999	0.0462	0.0121	0.0228	-0.03
3	96.601	-0.001	0.0197	0.015	0.08	4	2.3518	0	-2.0761	-0.1304	0.0759	-0.3354	0.0197	0.0154	0.08
3	96.622	-0.0012	0.0209	-0.0112	0.0515	4	2.4117	0	-1.5246	-0.1285	0.1078	-0.086	0.0209	-0.0112	0.0515
3	96.643	-0.0022	0.02	-0.0144	-0.0239	4	2.386	0	-1.1029	-0.1262	0.0987	-0.1984	0.02	-0.009	-0.0239
3	96.665	-0.0016	0.0164	0.0298	-0.1033	4	2.4716	0	-0.9083	-0.1245	0.0906	0.0311	0.0164	0.0303	-0.1033
3	96.686	-0.001	0.0148	-0.0249	-0.0824	4	2.463	0	-1.1354	-0.1225	0.1042	-0.1787	0.0148	-0.0365	-0.0824
3	96.706	-0.0027	0.0145	0.0303	-0.0282	4	2.54	0	-1.4922	-0.1204	0.0604	-0.1623	0.0145	0.0301	-0.0282
3	96.726	-0.0011	0.0145	0.1422	-0.0142	4	2.5656	0	-1.4922	-0.1198	0.0402	0.1653	0.0145	0.1329	-0.0142
3	96.748	0.0006	0.0148	-0.0042	0.0055	4	2.5913	0	-1.5895	-0.1186	0.0896	0.2085	0.0148	-0.0107	0.0055
3	96.769	-0.0011	0.0142	0.0037	-0.0188	4	2.6341	0	-1.2651	-0.1166	0.0694	-0.0011	0.0142	0.0144	-0.0188
3	96.789	-0.0008	0.0136	-0.0102	-0.0239	4	2.6341	0	-1.5246	-0.115	0.1024	-0.0011	0.0136	-0.021	-0.0239
3	96.81	-0.0013	0.0145	-0.006	0.0252	4	2.6768	0	-1.7193	-0.113	0.0889	-0.1105	0.0145	-0.0081	0.0252
3	96.832	-0.002	0.0145	-0.0095	0.0045	4	2.7281	0	-1.5895	-0.1112	0.0511	0.0229	0.0145	-0.0044	0.0045
3	96.853	-0.0017	0.0152	0.0169	0.0276	4	2.7709	0	-1.849	-0.1098	0.1055	0.1807	0.0152	0.0215	0.0276
3	96.874	-0.0029	0.0155	-0.0567	0.0164	4	2.7623	0	-1.6544	-0.107	0.1542	0.0131	0.0155	-0.0536	0.0164
3	96.894	-0.0029	0.0155	0.039	0.0048	4	2.788	0	-1.6868	-0.1055	0.0241	0.0131	0.0155	0.04	0.0048
3	96.916	-0.0027	0.0161	-0.0513	0.0188	4	2.7794	0	-1.7842	-0.1041	0.0545	-0.1326	0.0161	-0.0551	0.0188
3	96.937	-0.0038	0.0161	-0.0419	-0.0055	4	2.8564	0	-1.5571	-0.1024	0.0983	0.0348	0.0161	-0.0397	-0.0055
3	96.957	-0.0036	0.0152	0.0305	-0.017	4	2.8393	0	-1.7517	-0.101	0.0632	0.0348	0.0152	0.0334	-0.017
3	96.978	-0.0025	0.0152	-0.008	-0.0245	4	2.8992	0	-1.4598	-0.0992	0.1073	-0.0465	0.0152	-0.0081	-0.0245
3	97	-0.003	0.0124	0.0016	-0.0761	4	2.8906	0	-1.2651	-0.0976	0.0527	-0.0298	0.0124	0.0079	-0.0761
3	97.021	-0.0032	0.0121	-0.0057	-0.0379	4	2.959	0	-1.622	-0.0964	0.0853	0.0955	0.0121	0.001	-0.0379
3	97.041	-0.0036	0.0112	-0.0127	-0.043	4	2.9334	0	-1.3949	-0.0947	0.0626	-0.1953	0.0112	-0.0101	-0.043
3	97.061	-0.004	0.0112	0.0238	-0.0224	4	2.9419	0	-1.6868	-0.0937	0.0705	-0.1953	0.0112	0.0179	-0.0224
3	97.152	-0.003	0.0112	-0.0228	-0.0033	4	2.9761	0	-1.7193	-0.0921	0.097	0.2248	0.0112	-0.0274	-0.0033
3	97.172	-0.0046	0.0112	0.0337	-0.0015	4	3.0959	0	-1.7842	-0.0841	0.0532	0.0196	0.0112	0.0331	-0.0015
3	97.193	-0.0046	0.0112	-0.013	-0.0006	4	3.113	0	-1.7842	-0.0818	0.1071	0.2611	0.0112	-0.0036	-0.0006
3	97.214	-0.0043	0.0109	0.0199	-0.0148	4	3.1557	0	-1.7517	-0.0806	0.0595	0.0771	0.0109	0.0203	-0.0148
3	97.236	-0.0047	0.0112	-0.0448	0.0052	4	3.1557	0	-1.8166	-0.0791	0.0896	-0.0393	0.0112	-0.0455	0.0052
3	97.256	-0.0053	0.0109	-0.0124	-0.0003	4	3.2241	0	-1.6544	-0.0774	0.0658	0.0062	0.0109	-0.017	-0.0003
3	97.277	-0.0052	0.0109	0.0133	-0.0076	4	3.2669	0	-1.8815	-0.0756	0.0974	0.0665	0.0109	0.0099	-0.0076
3	97.298	-0.0049	0.0109	0.0143	-0.003	4	3.207	0	-1.7517	-0.074	0.0655	0.1321	0.0109	0.0159	-0.003
3	97.32	-0.0052	0.0109	-0.0165	0.0009	4	3.2926	0	-1.9464	-0.0722	0.0766	0.2982	0.0109	-0.012	0.0009
3	97.341	-0.0055	0.0109	-0.029	0.0003	4	3.3011	0	-1.9139	-0.0702	0.1137	0.0989	0.0109	-0.0239	0.0003
3	97.361	-0.0051	0.0109	0.012	-0.0027	4	3.3268	0	-1.9139	-0.0688	0.0585	0.3443	0.0109	0.0031	-0.0027
3	97.382	-0.0056	0.0112	-0.0661	0.013	4	3.361	0	-1.9464	-0.067	0.1073	-0.5008	0.0112	-0.0711	0.013
3	97.403	-0.0079	0.0109	-0.0207	-0.0106	4	3.3353	0	-1.9139	-0.0651	0.0716	-0.4921	0.0109	-0.0223	-0.0106
3	97.424	-0.0094	0.0109	-0.0144	-0.0036	4	3.3866	0	-2.0112	-0.0633	0.0868	0.0188	0.0109	-0.0144	-0.0036
3	97.445	-0.01	0.0106	-0.0266	-0.0097	4	3.4294	0	-1.7842	-0.0615	0.0575	-0.2896	0.0106	-0.0338	-0.0097
3	97.466	-0.0105	0.0103	-0.0638	-0.0148	4	3.4123	0	-1.9464	-0.0603	0.087	0.3422	0.0103	-0.0681	-0.0148
3	97.488	-0.0108	0.01	0.0528	-0.0118	4	3.4294	0	-1.9139	-0.0587	0.0459	-0.2647	0.01	0.0625	-0.0118
3	97.508	-0.0105	0.01	-0.0183	-0.0124	4	3.4465	0	-1.8815	-0.0577	0.0548	-0.0742	0.01	-0.0222	-0.0124
3	97.529	-0.0113	0.0091	-0.0425	-0.0376	4	3.4722	0	-1.3625	-0.0552	0.1435	0.0627	0.0091	-0.0392	-0.0376
3	97.549	-0.0119	0.0061	0.088	-0.1148	4	3.5064	0	-1.4273	-0.0539	0.0114	-0.257	0.0061	0.1049	-0.1148
3	97.571	-0.0106	0.0058	0.0329	-0.0379	4	3.4807	0	-1.7517	-0.0525	0.0585	0.0667	0.0058	0.0301	-0.0379
3	97.591	-0.0101	0.0048	-0.0006	-0.053	4	3.5149	0	-1.4922	-0.0513	0.0965	-0.1438	0.0048	-0.0018	-0.053
3	97.611	-0.01	0.0036	0.0371	-0.0588	4	3.5406	0	-1.5895	-0.049	0.0933	0.0201	0.0036	0.0506	-0.0588
3	97.631	-0.0079	0.003	0.0791	-0.04	4	3.5149	0	-1.4922	-0.0479	0.046	0.0201	0.003	0.0717	-0.04
3	97.725	-0.0077	0.003	-0.0817	-0.0112	4	3.532	0	-1.7517	-0.0462	0.0885	-0.0339	0.003	-0.0839	-0.0112
3	97.745	-0.0133	0.0039	-0.0166	0.0064	4	3.6346	0	-1.8166	-0.0393	0.0532	0.0196	0.0039	-0.0079	0.0064
3	97.765	-0.0126	0.0039	0.0196	-0.0045	4	3.5919	0	-1.7842	-0.0384	0.0643	0.0196	0.0039	0.0183	-0.0045
3	97.787	-0.0133	0.0039	-0.0564	-0.0021	4	3.6261	0	-1.8166	-0.0371	0.0457	0.2266	0.0039	-0.0564	-0.0021
3	97.809	-0.0142	0.0024	-0.0439	-0.0591	4	3.6518	0	-1.2327	-0.0355	0.0677	-0.078	0.0024	-0.038	-0.0591
3	97.83	-0.0144	0.0018	0.0093	-0.0264	4	3.6346	0	-1.849	-0.0351	0.0425	-0.1667	0.0018	0.0025	-0.0264
3	97.851	-0.0145	0.0015	0	-0.03	4	3.6346	0	-1.2976	-0.0336	0.0697	-0.1899	0.0015	0.0024	-0.03
3	97.871	-0.0152	0	-0.0252	-0.0509	4	3.6603	0	-1.5895	-0.0324	0.0618	-0.1899	0	-0.0269	-0.0509
3	97.892	-0.0153	-0.0003	0.0551	-0.0297	4	3.6603	0	-1.4273	-0.0316	0.0388	-0.1899	-0.0003	0.054	-0.0297
3	97.913	-0.0161	-0.0009	-0.0288	-0.027	4	3.6518	0	-1.622	-0.0306	0.0332	0.3833	-0.0009	-0.0264	-0.027
3	97.934	-0.0169	-0.0012	-0.0088	-0.0109	4	3.6432	0	-1.5895	-0.0293	0.0541	0.0818	-0.0012	-0.0068	-0.0109
3	97.955	-0.0169	-0.0021	0.0634	-0.0455	4	3.6518	0	-1.6868	-0.0284	0.0227	-0.6702	-0.0021	0.0666	-0.0455
3	97.978	-0.0152	-0.0018	0.0496	0.0015	4	3.6603	0	-1.3949	-0.0278	0.0379	-0.087	-0.0018	0.0473	0.0015
3	97.998	-0.0158	-0.0024	-0.0367	-0.0261	4	3.6518	0	-1.3949	-0.0264	0.0764	-0.2119	-0.0024	-0.0341	-0.0261
4	98.029	-0.0163	-0.0027	0.061	-0.0176	4	3.7031	0	-1.2003	-0.0254	0.0358	-0.2119	-0.0027	0.0629	-0.0176
4	98.049	-0.0157	-0.0012	-0.0469	0.1224	4	3.6945	-0.4958	-0.2595	-0.0233	0.0997	0.1863	-0.0012	-0.0542	0.1224
4	98.07	-0.0171	0.0009	-0.0596	0.0027	4	3.7031	-0.2688	-0.519	-0.0216	0.0576	-0.0883	0.0009	-0.0531	0.0027
4	98.092	-0.0175	0.0027	0.002	0.1064	4	3.6774	-0.5383	-0.2271	-0.0207	0.0071	0.0427	0.0027	-0.0063	0.1064
4	98.112	-0.0174	0.0076	-0.0775	0.2064	4	3.6945	-0.8498	-0.7461	-0.0203	0.0655	0.5338	0.0076	-0.0829	0.2064
4	98.134	-0.0183	0.007	-0.0372	0.0388	4	3.7373	-0.4487	-0.6163	-0.018	0.069	0.5338	0.007	-0.0255	0.0388
4	98.157	-0.0159	0.0097	0.0532	0.1064	4	3.7202	-0.6099	-0.519	-0.0172	0.0793	-0.0398	0.0097	0.0459	0.1064
4	98.177	-0.0161	0.01	-0.0512	0.0436	4	3.7116	-0.4818	-0.5839	-0.0157	0.064	0.2268	0.01	-0.0516	0.0436
4	98.197	-0.0176	0.01	-0.058	0.0106	4	3.7458	-0.4168	-0.4217	-0.0139	0.0957	-0.2521	0.01	-0.0562	0.0106
4	98.219	-0.0175	0.0097	0.0765	0.0009	4	3.7458	-0.3909	-0.3568	-0.0123	0.0559	0.1203	0.0097	0.0699	0.0009
4	98.297	-0.0168	0.0097	0.0692	0.0009	4	3.7202	-0.3788	-0.3893	-0.0119	0.0633	0.3725	0.0097	0.0666	0.0009
4	98.319	-0.0131	0.0082	-0.0235	0.0158	4	3.7202	-0.3434	-0.2595	-0.0065	0.0373	0.0587	0.0082	-0.0295	0.0158
4	98.339	-0.0133	0.0097	-0.028	0.0891	4	3.7373	-0.5347	-0.3244	-0.0049	0.1082	-0.1235	0.0097	-0.0333	0.0891
4	98.359	-0.0136	0.0109	0.0132	0.0615	4	3.7031	-0.4959	-0.5515	-0.0032	0.0731	-0.0199	0.0109	0.0126	0.0615
4	98.38	-0.0137	0.0115	-0.0052	0.0752	4	3.7031	-0.5403	-0.3893	-0.0018	0.0538	-0.1383	0.0115	-0.0141	0.0752
4	98.402	-0.0147	0.013	-0.0826	0.0379	4	3.7373	-0.487	-0.5515	-0.0004	0.0753	-0.1383	0.013	-0.0848	0.0379
4	98.424	-0.0164	0.013	-0.0378	0.0097	4	3.7287	-0.4477	-0.4866	0.0013	0.094	-0.1383	0.013	-0.0375	0.0097
4	98.445	-0.0169	0.0127	0.0065	-0.0115	4	3.7031	-0.4019	-0.4217	0.004	0.1267	-0.1383	0.0127	0.0058	-0.0115
4	98.469	-0.0167	0.0127	-0.0024	-0.0033	4	3.7116	-0.4178	-0.3893	0.0063	0.0978	0.0396	0.0127	-0.0049	-0.0033
4	98.489	-0.0168	0.0127	0.0009	-0.0018	4	3.7458	-0.419	-0.4217	0.0084	0.1046	-0.2403	0.0127	-0.0005	-0.0018
4	98.509	-0.0167	0.0127	-0.007	-0.0009	4	3.7202	-0.4233	-0.4217	0.0104	0.1038	-0.0855	0.0127	-0.0089	-0.0009
4	98.529	-0.017	0.0127	-0.0163	-0.0024	4	3.7116	-0.4255	-0.4217	0.0126	0.1146	0.0095	0.0127	-0.0169	-0.0024
4	98.552	-0.0179	0.0124	-0.0393	-0.0079	4	3.7202	-0.4211	-0.3893	0.0152	0.1066	-0.1051	0.0124	-0.0383	-0.0079
4	98.574	-0.0187	0.0124	-0.0263	-0.0024	4	3.7544	-0.4363	-0.4217	0.0176	0.108	-0.1051	0.0124	-0.0277	-0.0024
4	98.596	-0.0196	0.0124	-0.0623	0.0012	4	3.7458	-0.4583	-0.4542	0.0199	0.107	-0.1051	0.0124	-0.0669	0.0012
4	98.618	-0.021	0.0124	-0.0637	0.0009	4	3.7202	-0.487	-0.4866	0.0223	0.1068	-0.1986	0.0124	-0.0637	0.0009
4	98.639	-0.0223	0.0127	-0.0713	0.0215	4	3.7715	-0.5377	-0.4866	0.0243	0.088	-0.2256	0.0127	-0.0754	0.0215
4	98.659	-0.0238	0.0133	-0.0838	0.0212	4	3.7715	-0.5655	-0.5515	0.0261	0.0934	0.0077	0.0133	-0.085	0.0212
4	98.681	-0.0256	0.0139	-0.0792	0.02	4	3.7458	-0.6069	-0.5515	0.0281	0.0865	-0.0508	0.0139	-0.0823	0.02
4	98.703	-0.0273	0.0136	-0.0698	-0.0036	4	3.7629	-0.5659	-0.5515	0.0302	0.1002	-0.0508	0.0136	-0.0692	-0.0036
4	98.726	-0.0286	0.0124	-0.0448	-0.037	4	3.7715	-0.4885	-0.4866	0.0323	0.0945	-0.0508	0.0124	-0.0456	-0.037
4	98.746	-0.0296	0.0121	-0.0433	-0.0306	4	3.7886	-0.5066	-0.4866	0.0343	0.0972	-0.0085	0.0121	-0.0421	-0.0306
4	98.768	-0.0306	0.0121	-0.0536	-0.0061	4	3.7544	-0.5864	-0.5515	0.0367	0.1172	-0.0304	0.0121	-0.0564	-0.0061
4	98.788	-0.0319	0.0118	-0.0807	-0.0064	4	3.7629	-0.5945	-0.5515	0.0389	0.1055	-0.0444	0.0118	-0.0827	-0.0064
4	98.869	-0.0327	0.0118	-0.0876	-0.01	4	3.78	-0.5889	-0.5839	0.0399	0.0989	-0.0224	0.0118	-0.088	-0.01
4	98.891	-0.039	0.0103	-0.13	0.0006	4	3.7886	-0.6652	-0.6163	0.0464	0.0493	-0.0224	0.0103	-0.1292	0.0006
4	98.912	-0.0416	0.0109	-0.163	0.0327	4	3.78	-0.785	-0.6812	0.0475	0.0639	-0.0224	0.0109	-0.1691	0.0327
4	98.932	-0.045	0.0115	-0.1953	0.0209	4	3.8142	-0.7786	-0.811	0.0486	0.0512	-0.1861	0.0115	-0.198	0.0209
4	98.953	-0.0489	0.0109	-0.1819	-0.027	4	3.7971	-0.7309	-0.7785	0.0501	0.0746	0.074	0.0109	-0.1822	-0.027
4	98.975	-0.0523	0.01	-0.1519	-0.0345	4	3.7971	-0.7513	-0.6812	0.0519	0.0878	-0.3122	0.01	-0.1542	-0.0345
4	98.995	-0.0549	0.0097	-0.1396	-0.0145	4	3.78	-0.8435	-0.7785	0.0534	0.0702	0.0564	0.0097	-0.1414	-0.0145
4	99.017	-0.0585	0.0073	-0.1588	-0.0621	4	3.8228	-0.7102	-0.7137	0.055	0.0598	-0.0692	0.0073	-0.1585	-0.0621
4	99.04	-0.0614	0.0055	-0.0964	-0.0845	4	3.8057	-0.697	-0.6812	0.0562	0.0541	-0.0692	0.0055	-0.0962	-0.0845
4	99.062	-0.0641	0.0052	-0.1745	-0.0364	4	3.7971	-0.8302	-0.7461	0.0578	0.083	-0.0692	0.0052	-0.1817	-0.0364
4	99.082	-0.0678	0.0042	-0.2212	-0.0352	4	3.7971	-0.8619	-0.811	0.0594	0.0835	0.0575	0.0042	-0.2244	-0.0352
4	99.102	-0.072	0.0006	-0.2173	-0.1385	4	3.8057	-0.6229	-0.7785	0.0611	0.0889	-0.1328	0.0006	-0.2192	-0.1385
4	99.123	-0.0767	-0.0006	-0.2382	-0.0827	4	3.7715	-0.829	-0.6812	0.0627	0.0749	0.0594	-0.0006	-0.2444	-0.0827
4	99.145	-0.0822	-0.0039	-0.237	-0.1382	4	3.7458	-0.7591	-0.8759	0.0641	0.0411	-0.148	-0.0039	-0.2363	-0.1382
4	99.167	-0.0869	-0.0067	-0.2027	-0.1579	4	3.7373	-0.7495	-0.7137	0.065	0.0429	-0.148	-0.0067	-0.2037	-0.1579
